-2.0309366568536036,-0.5384047909019883,145.1765255358637
-1.808329204809989,-0.3282020059033999,149.67588857764397
-1.613491872418851,-0.15184849583220444,145.21201476120982
-1.4456539286118562,-0.01666448970565347,147.44371356574464
-1.3029386179395985,0.07258540716129008,151.32277220785576
-1.182743590917945,0.11431868354195124,150.76159133575703
-1.0821461565617316,0.11017916109827636,144.67859365195753
-0.9982130800514843,0.06448807630813935,152.88888983674025
-0.9281652270382028,-0.01670394398317644,150.73754439811137
-0.8694294689306592,-0.12666304198253955,154.0061431286896
-0.819648231601181,-0.2588503553811544,149.41301592581922
-0.7766973620522799,-0.40749527201562286,155.87675396265007
-0.7387179464727764,-0.5678606558496955,147.6233082986709
-0.7041386598454713,-0.7362744831778034,153.128660602179
-0.6716675226862272,-0.9100177559084588,155.59605221541887
-0.6402521749273136,-1.0871412774897868,146.09471870963952
-0.6090247584853342,-1.266262363288032,153.61140390964871
-0.5772508700902779,-1.4463766456471785,151.54763892048953
-0.544294801824437,-1.626706803684145,151.57910827220462
-0.5096035690601872,-1.8065964262781566,149.59153845832438
-0.4727056096674519,-1.9854453891940789,154.65146562660343
-0.43321759036792656,-2.1626763662975685,156.12483939832111
-0.39085311138144063,-2.337720908737287,157.1607967348873
-0.34542877258793064,-2.510015868935739,157.2804297858956
-0.2968651610443466,-2.679004378365262,154.1246614644515
-0.2451822690511189,-2.844138523160017,157.85536678736707
-0.1904902320153576,-3.004882656084933,153.60380262217492
-0.13297692730847277,-3.1607169870010785,158.0865281131527
-0.07289403968557356,-3.3111411511864715,156.76766390997068
-0.010542956011772228,-3.455677356217506,160.11864267145364
0.05373846800998293,-3.5938727366698653,155.24579068215834
0.11958752715887584,-3.7253007342871447,156.9754912614521
0.18662621323840412,-3.849561557753481,158.9977392738479
0.254468510694631,-3.9662819449010556,155.62770515156168
0.32272552244721825,-4.075114519392424,160.36540554790895
0.3910087097274633,-4.175737045804585,154.11424552088857
0.45893165714609124,-4.267851884660295,158.70826510868895
0.5261108253940281,-4.351185933475818,156.32161230378193
0.5921657316684705,-4.425491292401729,157.2398180228893
0.6567189117894829,-4.490546809877383,160.69863425021256
0.7193958950355439,-4.546160561413186,159.65047302634702
0.779825300760182,-4.592173216112918,160.32847063490698
0.8376390729006425,-4.6284621703956015,161.50705118652883
0.8924728096932605,-4.65494628720403,163.2506772557397
0.9439661090869993,-4.671591070659099,160.6860555417049
0.9917628230536368,-4.678414122218903,158.33507772375344
1.0355110956726425,-4.6754907571752105,160.5809860221156
1.0748630598245192,-4.662959705414712,155.88740590950175
1.1094740946171513,-4.6410288750756274,160.70756981175035
1.1390016028762135,-4.6099812196767385,161.87384207245535
1.1631033521234244,-4.570180815407645,163.72119498720585
1.181435526635642,-4.522079319377597,160.03048881525132
1.1936507510501868,-4.466223030213062,160.87008818197285
1.199396453072858,-4.403260792548774,161.10468963224608
1.1983140237045191,-4.333952957773223,160.11814506258233
1.190039307360141,-4.259181520560037,160.11557597150588
1.1742050164073852,-4.179961389550871,158.6898560304272
1.150445716417776,-4.097452523719004,160.75198114359983
1.118406064093478,-4.012972375868573,161.91811944608136
1.077752990401261,-3.928007729026626,160.79491763901595
1.0281924958446158,-3.8442245853028805,157.7316635090394
0.9694916442525743,-3.763474269738464,156.02685736231368
0.9015061749158982,-3.6877933572635193,155.59199891470521
0.8242138604521873,-3.619394457108437,151.2537797153569
